"deduptitle"
"|aNazis and Jews :|ba thematic approach to three exile works by Friedrich Torberg /|cby Michael H. Rice |aRice, Michael H"
"|aEducating the public about the police :|bthe Lima PSA Project /|cby Christopher R. Stormann |aStormann, Christopher R"
"|aRegulation of {460}₂ adrenergic receptor function by protein kinase C /|cby Mei Liang |aLiang, Mei"
"|aCreating a national music in Turkey :|bthe solo piano works of Ahmed Adnan Saygun /|cby Kathryn Woodard |aWoodard, Kathryn"
"|aInhibition of osteoclastogenesis by sex steroids and other nuclear receptor ligands /|cby Amy Catherine Bendixen |aBendixen, Amy Catherine"
"|aThe function of defensiveness in avoidant attachment and repressive coping /|cby Miranda Maria Filippides |aFilippides, Miranda Maria"
"|aMonist lawyers and dualist judges? :|bhuman rights advocacy for international law in U.S. courts /|cby Ying-Jen Lo |aLo, Ying-Jen"
"|aHow do issues get on the agenda of state legislatures? : |bOhio and Kentucky's adoption of early postpartum discharge laws /|cby Elizabeth Jane Bragg |aBragg, Elizabeth Jane"
"|aSorting and secretion of surfactant protein C /|cJuliana J. Johnson Conkright |aConkright, Juliana J. Johnson"
"|aA potential consequence of excluding work-required X-ray exposures when computing cumulative occupational radiation dose at a uranium enrichment plant /|cby John Joseph Cardarelli II |aCardarelli, John Joseph, II"
"|aTime-frequency methods for mixed-signal simulation with emphasis on VHDL-AMS /|cby Wan-Fu Chen |aChen, Wan-Fu"
"|a""Slackers"" :|bAmerican war resisters and Communists in Mexico, 1917-1927 /|cby Daniel Herbert La Botz |aLa Botz, Daniel Herbert"
"|aStrategy use in unequal encounters :|bpragmatic communication strategies of Chinese ESL learners /|cby Shoudong Feng |aFeng, Shoudong"
"|aAnisotropic poro-hyperelastic constitutive models for soft connective tissues:|bapplication to the study of age and stress modulated fibrocartilage metaplasia in tendons /|cby Balakrishna Haridas |aHaridas, Balakrishna"
"|aMolecular epidemiology of Pneumocystis carinii /|cby Scott Keely |aKeely, Scott"
"|aPricing of closed-end country funds :|beffect of investor sentiment, market segmentation and local market factors /|cby Angela R. Bansal |aBansal, Angela R"
"|aThe social determinants of self-reported health in the United States and Poland :|ba multilevel analysis /|cby Magdalena Szaflarski |aSzaflarski, Magdalena"
"|aThe effect of fluorine-substituted monomers on the electro-optical and morphological properties of polymer dispersed liquid crystals /|cby Michael D. Schulte |aSchulte, Michael D"
"|aI. Capillary enzyme immunoassay with electrochemical detection for determining indole-3-acetic acid in tomato embryos :|bII. Capillary electrophoresis with dendrimers as buffer additives /|cby Hongying Gao |aGao, Hongying"
"|aThe chorus as character in three American operas of the late twentieth century /|cby Linell Gray Moss |aMoss, Linell Gray"
"|aTraffic forces and temperature effects on shear key connections for adjacent box girder bridge /|cby Xuhua Dong |aDong, Xuhua"
"|aThe effect of initial task difficulty on subsequent cognitive task performance :|bego depletion versus the need for cognitive closure /|cby Vladimir V. Pashkevich |aPashkevich, Vladimir V"
"|aMonologo y postmodernismo en Latinoamerica :|bPotestad de Eduardo Pavlovsky, Quintuples de Luis Rafael Sanchez, Baby boom en el paraiso de Ana Istaru /|cby Marco Guillén |aGuillén, Marco"
"|aDeterminants of the response time cost of task-shifting /|cby Jeffrey A. Welge |aWelge, Jeffrey A"
"|aFactors that impede the success of adolescent girls /|cby Robyn M. McDonald |aMcDonald, Robyn M"
"|aEnhancing the protective capacity of mentoring relationships :|bstrengthening the social bond /|cby Betsy A. Matthews |aMatthews, Betsy A"
"|aHigh school aggression :|ba social learning analysis /|cby Stephen Michael Haas |aHaas, Stephen Michael"
"|aThe brass repertory of Vladislav Mikhailovich Blazhevich /|cby James Sparrow |aSparrow, James"
"|aComparison of variables affecting pregnancy outcomes of younger and older teens in a Resource Mom Program /|cby Susan A. Johnson |aJohnson, Susan A"
"|aService learning and civic engagement :|bnational leaders' expectations and priorities for higher education /|cby Michael J. Woeste |aWoeste, Michael J"
"|aPlaying Shostakovich's Sonata in D Minor, Op. 40, for cello and piano on the double bass :|ban edition and performance commentary /|cby Wen-Ting Changchien |aChangchien, Wen-Ting"
"|aAt-risk students at promise :|ba case study of a middle school program that facilitates the promise of children at risk /|cby Doris L. Henderson-Frye |aHenderson-Frye, Doris L"
"|aAtomistic simulation of gas transport in polyphosphazenes /|cby Pengyu Ren |aRen, Pengyu"
"|aGood kids in bad circumstances :|ba longitudinal analysis of resilient youth /|cby Michael G. Turner |aTurner, Michael G"
"|aPhonological perception, verbal working memory and linguistic performance :|ban analysis of propositional complexity and morphosyntactic skills in youngsters with Down Syndrome /|cby Melinda Chalfonte Evans |aEvans, Melinda Chalfonte"
"|aTeacher-identified information components for individualizing instruction for students with disabilities in general education classrooms :|ba Delphi study /|cby Seena M. Skelton |aSkelton, Seena M"
"|aA controlled longitudinal study of the emotional well being of young adults with a chronic illness /|cby Jennifer Reiter-Purtill |aReiter-Purtill, Jennifer"
"|aAre clinicians biased? :|bthe role of client variables in clinician assessment and diagnosis of depressive disorders /|cby Jennifer S. Hartman |aHartman, Jennifer S"
"|aA descriptive study of the process that occurs when adolescent African-American males are engaged in the study of multiethnic literature /|cby Eugene Smith |aSmith, Eugene"
"|aMitigating uncertainty through government intervention :|bexploring the impact of public policy on Internet privacy concerns /|cby Melanie A. Jones |aJones, Melanie A"
"|aTransformational and transactional leadership characteristics of nurse managers in relationship to the organizational commitment of registered nurse followers /|cby Elaine McGuire |aMcGuire, Elaine"
"|aSynthesis of poly(silanes) and poly(silane) modified silicones for use as novel initiator systems /|cby Barry A. Goldslager |aGoldslager, Barry A"
"|aClay sediment granulometry :|bquantitative measurement by XRD and potential for environmental interpretation /|cby Tresa Conrad |aConrad, Tresa"
"|aStrain-induced crystallization in elastomeric polymer networks prepared in solution and sol-gel derived high-temperature organic-inorganic hybrid materials /|cby Jagath K. Premachandra |aPremachandra, Jagath K"
"|aMicrobial community structure analysis of drinking water biofilters /|cby Deborah Marie Moll |aMoll, Deborah Marie"
"|aGenetic and functional analysis of autoimmune disease :|bapoptosis and the effects of IL-4 /|cby Illona Gillette-Ferguson |aGillette-Ferguson, Illona"
"|aAfrican-American adolescents and achievement :|bfactors that predict resiliency /|cby Shana M. Bellow |aBellow, Shana M"
"|aAssessing food neophobia :|bthe role of stimulus familiarity /|cby Bryan Raudenbush |aRaudenbush, Bryan"
"|aDevelopment and demonstration of a signal acquisition system for spectroelectrochemical sensing /|cby Andrew Forrest Slaterbeck |aSlaterbeck, Andrew Forrest"
"|aThe role of the office of the college dean in promoting faculty development /|cby Boris Gerardo Salazar Castro |aCastro, Boris Gerardo Salazar"
"|aThe sixteenth-century motet :|ba comprehensive survey of the repertory and case studies of the core texts, composers, and repertory /|cby Jennifer Swinger Thomas |aThomas, Jennifer Swinger"
"|aAdolescent occupational safety and health in the vocational-technical environment :|bthe relationship of organizational climate, safety awareness-concern-interest, and the characteristics of the innovation to the intention to adopt a safety curriculum /|cby Robert M. Nester |aNester, Robert M"
"|aGovernance systems that facilitate innovation :|bchanging perspectives of supplier customer relationships. The case of the automotive industry /|cby Rati Apana Chotangada |aChotangada, Rati Apana"
"|aRegulation of the β-adrenergic pathway in cardiac dysfunction and hypertrophy /|cby Nicole M. Tepe |aTepe, Nicole M"
"|aThe effect of fatigue on electromyography activity patterns while performing tasks on inclined surfaces /|cby Ming-Lun Lu |aLu, Ming-Lun"
"|aA study of the hydrogen bonding characteristics of hydrogen peroxide by matrix isolation vibrational spectroscopy /|cby James Robert Goebel |aGoebel, James Robert"
"|aTranscript mapping of the IL-4 cytokine family gene cluster and the major histocompatibility complex /|cby Scott E. Wenderfer |aWenderfer, Scott E"
"|aSignal transduction in the opportunistic fungal pathogen Pneumocystis carinii :|bcharacterization of a mitogen-activated protein kinase involved in cell integrity /|cby Deborah S. Fox |aFox, Deborah S"
"|aGeneralized estimating equations analysis for correlated ordinal response data /|cby Fangyi Luo |aLuo, Fangyi"
"|aRecovering the surface :|bman-made ""soil"" at a reclaimed site in the South Wales coalfield /|cby Allison Stevens Flege |aFlege, Allison Stevens"
"|aEvaluating an intervention program designed to improve early literacy skills by increasing child and teacher engagement in literacy activites /|cby Amy R. Murdoch |aMurdoch, Amy R"
"|aDominick Argento's Jonah and the whale :|ba study of the oratorio and comparison to representative twentieth-century oratorios /|cby Lisa B. Hanson |aHanson, Lisa B"
"|aDevelopment of bulimia nervosa :|bfamilial and psychological pathways /|cby Diann M. Ackard |aAckard, Diann M"
"|aInvestigation of protein binding domains through the mimetic approach /|cby Shawn Patrick Dickess |aDickess, Shawn Patrick"
"|aEvaluation of a parent education program to address homework completion and accuracy /|cby Katherine Bofinger Scheidler |aScheidler, Katherine Bofinger"
"|aSpectrally resolved near field investigation of small aperture vertical cavity surface emitting lasers /|cby Jeongyong Kim |aKim, Jeongyong"
"|aRediscovery of purpose in the Nigerian educational system :|ba Freirian approach to transformative pedagogy /|cby Stephania N. Uwakweh |aUwakweh, Stephania N"
"|aExecutive function and mood state in bipolar disorder /|cby Eric R. Larson |aLarson, Eric R"
"|aRe-examination of the bondholder wealth expropriation hypothesis in the event of tender offer stock repurchases /|cby Marlena L. Akhbari |aAkhbari, Marlena L"
"|aSource term modeling of endwall cavity flow effects on gaspath aerodynamics in an axial flow turbine /|cby Scott D. Hunter |aHunter, Scott D"
"|aThe Roman Agora at Ilion and its predecessors /|cby William Aylward |aAylward, William"
"|aA network simulation tool kit /|cby Dhananjai M. Rao |aRao, Dhananjai M"
"|aProcessing effects on core-shell grain formation in ZrO₂ modified BaTiO₃ ceramics /|cby Lei Zhou |aZhou, Lei"
"|aInfluence of root exudates on soil microbial populations /|cby Ken Joseph Yoshitomi |aYoshitomi, Ken Joseph"
"|aThe making of robots :|bcontrol and de-skilling of fourth grade teachers in an urban Appalachian school after the implementation of the Ohio Proficiency Test /|cby Kathy Lynne Adams |aAdams, Kathy Lynne"
"|aThe efficacy of streptomycin vestibular neurectomy to alleviate vertigo and fluctuant hearing loss associated with Ménière's disease /|cby Stephanie Lubitz Grace |aGrace, Stephanie Lubitz"
"|aEither Ur /|cby Shawn Sturgeon |aSturgeon, Shawn"
"|aTaxonomic analysis of environment, health & safety computer based training courses by cognitive domain /|cby Jeri Gillespie |aGillespie, Jeri"
"|aRehearsal effectiveness :|ban analytical study of rehearsal philosophies and procedures of selected public school and postsecondary wind band conductors /|cby Luis S. Gonzalez |aGonzalez, Luis S"
"|aRelief, reform, and youth :|bthe National Youth Administration in Ohio, 1935-1943 /|cby Kevin P. Bower |aBower, Kevin P"
"|aSelf-silencing and parental care and protection in eating disordered females /|cby Teri Role-Warren |aRole-Warren, Teri"
"|aArt as image :|bprints and promotion in Cincinnati, Ohio /|cedited by Alice M. Cornell"
"|aRediscovering Carl Czerny (1791-1857) as a composer and teacher /|cby Jing Li |aLi, Jing"
"|aEtudes and viola pedagogy /|cby Melissa Castledine |aCastledine, Melissa"
"|aDesign and fabrication of Schottky barrier diodes on SIC /|cby Vivek Saxena |aSaxena, Vivek"
"|aA comparative study of addicted African American males in two drug court programs /|cby Jesse Reed, III |aReed, Jesse, III"
"|aThe processing and mechanical properties of carbon fiber PMR-15 composites /|cby Kelvin M. S. Jordan |aJordan, Kelvin M. S"
"|aEvaluation of the Cincinnati Scholarship Foundation high school program /|cby Julie Q. Morrison |aMorrison, Julie Q"
"|aA case study of an effective substance abuse prevention program for adolescent males with emotional/behavioral disorders /|cby Owen L. Clutterbuck |aClutterbuck, Owen L"
"|aA theoretical study of the [omega]-phase transformation in metals /|cby Mahdi Sanati |aSanati, Mahdi"
"|aRare earth doping of GaN by RF-MBE /|cby Ronald H. Birkhahn |aBirkhahn, Ronald H"
"|aMechanism of bicarbonate secretion across the tracheal epithelium :|baberrant regulation by CFTR /|cby Valerie J. Wheat |aWheat, Valerie J"
"|aThe association between memory ability and disagreement about violence in male substance abusers and their female partners /|cby Krista Lisdahl Medina |aMedina, Krista Lisdahl"
"|aDiscrete choice model, product differentiation and international trade /|cby Wulin M. Zhang |aZhang, Wulin M"
"|aEssays on the economics of international labor migration /|cby Kakoli Roy |aRoy, Kakoli"
"|aBetween student and world :|bexamining the school's role /|cby Malcolm Adam Howard |aHoward, Malcolm Adam"
"|aAutomatic speech recognition system performance analysis using a visual lingual feedback model /|cby Ricky E. Wells |aWells, Ricky E"
"|aFour piano works by George Crumb :|ba stylistic analysis of Five Pieces for Piano; A Little Suite for Christmas, A. D. 1979; Gnomic variations; and Processional /|cby Mary Jo Roth Cox |aCox, Mary Jo Roth"
"|aThe role of Aspergillus fumigatus rheb homologue, rhbA, in nitrogen sensing and the pathogenesis of invasive pulmonary aspergillosis /|cby John Carlo Panepinto |aPanepinto, John Carlo"
"|aHigh endothelial venule cell phagocytosis of apoptotic leukocytes /|cby Krista Lynn Hess |aHess, Krista Lynn"
"|aUsing media literacy training to prevent body dissatisfaction and subsequent eating problems in early adolescent girls /|cby Michelle S. Wolf-Bloom |aWolf-Bloom, Michelle S"
"|aThe role of student discourse in the mathematics achievement of African American male high school students /|cby Joy B. Moore |aMoore, Joy B"
"|aThe effects of dicyanogold(I) on transcription of the interleukin-2 gene /|cby Pamela Way Roy |aRoy, Pamela Way"
"|aLiza Lehmann (1862-1918) :|bher times, roles, and songs /|cby Susan Kane |aKane, Susan"
"|aEpithelium-dependent relaxation of airway smooth muscle is linked to epithelial chloride currents /|cby Christopher N. Fortner |aFortner, Christopher N"
"|aThe relationship between self-esteem and traditionality of career choice among eighth grade girls /|cby Jonel Jones Yunker |aYunker, Jonel Jones"
"|aThe general problem of attitude motion /|cby Sergei Tanygin |aTanygin, Sergei"
"|aKinetics, thermodynamics and nucleation of the α->γm massive transformation in Ti-Al alloys /|cby Veeraraghavan Dhandapani |aDhandapani, Veeraraghavan"
"|aRegulation of lung morphogenesis epithelial cell differentiation and vascular development by TGF-beta1 and VEGF in vivo /|cby Xin Zeng |aZeng, Xin"
"|aFerroelectric and pyroelectric properties of solution derived Bi₄Ti₃O₁₂ thin films /|cby Khang Duy Tran |aTran, Khang Duy"
"|aElectrochemical synthesis and characterization of polypyrrole and substituted polypyrrole coatings on steel substrates /|cby Wencheng Su |aSu, Wencheng"
"|aSelected piano works by Norman Dello Joio /|cby Andrea J. Steffan |aSteffan, Andrea J"
"|aTrailblazers :|bAmerican women orchestral oboists /|cby Michele Burke Kirkdorffer |aKirkdorffer, Michele Burke"
"|aEnzyme and affinity assays by microchip capillary electrophoresis /|cby Dustin E. Starkey |aStarkey, Dustin E"
"|aA national survey of teachers trained in image processing for teaching /|cby Vehbi Aytekin Sanalan |aSanalan, Vehbi Aytekin"
"|aI. Development of bead-based sandwich immunoassays with electrochemical detection for harmless simulants -- II. Procedures to improve sandwich immunoassay performance /|cby Supaporn Kradtap |aKradtap, Supaporn"
"|aRespiratory protection of agricultural workers against airborne dust and microorganisms /|cby Shu-An Lee |aLee, Shu-An"
"|aWhen words sing :|bthe choral music of R. Murray Schafer /|cby L. Brett Scott |aScott, L. Brett"
"|aAn analysis of African American voter participation in Cincinnati's 2001 City Council race /|cby Jo Ann Forté Battle |aBattle, Jo Ann Forté"
"|aAn ambient radioxenon monitoring system based on fluid transfer concentration /|cby William R. Russ, II |aRuss, William R, II"
"|aIonic-electronic conducting ceramic membranes for high temperature gas separation and membrane reactor /|cby Xiwang Qi |aQi, Xiwang"
"|aShape optimization of nonlinear structures under fatigue loading /|cby Jeen Lin |aLin, Jeen"
"|aDas kleine Davidische Psalterspiel der Kinder Zions,|bvon alten und neuen Auserlesenen Geistes Gesänge, allen wahren Heils-begierigen Säuglingen der Weisheit, insonderheit aber denen Gemeinden des Herrn, zum Dienst und Gebrauch mit Fleiss zusammen getragen in gegenwärtig-beliebiger Form und Ordnung. Nebst einem dreyfachen, darzu nützlichen und der Materien halben nöthigen Register"
"|aCharacterization of pituitary tumorigenesis in the prolactin-deficient female mouse /|cby Martha Elena Cruz-Soto |aCruz-Soto, Martha Elena"
"|aThe role and regulation of the type-1 phosphatase in smooth and cardiac muscle contractility :|bevidence from genetically-altered mice /|cby Andrew Nicholas Carr |aCarr, Andrew Nicholas"
"|aA Christian philosophy of music and the arts :|bthe contributions of the Schaeffer family and the L'Abri community /|cby Nicole Doran |aDoran, Nicole"
"|aA comparison of three operating room table pressure-reducing mattress surfaces /|cby Debra L. Fawcett |aFawcett, Debra L"
"|aPerformance estimation for analog and mixed-signal synthesis /|cby Adrián Núñez-Aldana |aAldana-Núñez, Adrián"
"|aA school intervention program for children with sickle cell anemia :|ba randomized clinical trial /|cby Kristine Lillian Koontz |aKoontz, Kristine Lillian"
"|aLiszt's Venezia E Napoli :|ba historical study and musical analysis /|cby Lin Lin |aLin, Lin"
"|a1. Simulation of crystallization in random ethylene/1-hexene copolymers  2.  Synthesis and computer simulation of polydimethylsiloxane networks  3.  Silicone seal compatibility with organic acid and conventional coolant formulations /|cby Jennifer L. Braun |aBraun, Jennifer L"
"|aThe method of ð-mollification and its applications /|cby Shenghe Zhan |aZhan, Shenghe"
"|aCoherent transport of holes through heterostructures /|cby Shashank S. Ekbote |aEkbote, Shashank S"
"|aRelationships between self-concept, social isolation, and academic achievement in college students with and without learning disabilities /|cby Margery J. Shupe |aShupe, Margery J"
"|aElder caregiving :|bthe impact on paid job performance /|cby Judy Lynn Singleton |aSingleton, Judy Lynn"
"|aNon-Fermi liquid ground states in certain heavy fermions /|cby Amit Chattopadhyay |aChattopadhyay, Amit"
"|aWhat can we know? /|cby Dina Ben-Lev |aBen-Lev, Dina D"
"|aNumerical identification of parameters in inverse heat conduction and inverse Euler Bernoulli beam theory /|cby Crista Lynn Coles |aColes, Crista Lynn"
"|aThe Kaddish :|ba Jewish prayer in Western art music /|cby Deborah Kramer Netanel |aNetanel, Deborah Kramer"
"|aAn evaluation of unisensory and multisensory adaptive flight path navigation displays /|cby Brian W. Moroney |aMoroney, Brian W"
"|aTwo crossroads :|bpoems /|cby James L. Murphy |aMurphy, James L"
"|aAssessing the structural and functional relationship of phospholamban via generating transgenic models expressing a pentameric phospholamban Asn²⁷ to Ala mutant /|cby Jing Zhai |aZhai, Jing"
"|aTrombone obbligatos with voice in the Austrian sacred music of the seventeenth and eighteenth centuries :|brepresentative excerpts with historical introduction and commentary /|cby David R. Manson |aManson, David R"
"|aSeismic behavior of composite coupled wall systems /|cby Bingnian Gong |aGong, Bingnian"
"|aThe involvement of Bcl-2 family genes during decidualization in vivo and in vitro /|cby Kamil Can Akcali |aAkcali, Kamil Can"
"|aThe development of new transparent and ion-exchangeable polymer blends for chemical sensing /|cby Letian Gao |aGao, Letian"
"|aComplex modal analysis of rotating machinery /|cby Charles L. Kessler |aKessler, Charles L"
"|aAfrican American women in school psychology :|bthe sociological framework of Black feminst thought and development of role in practice /|cby Cora Antionette Coulter |aCoulter, Cora Antionette"
"|aThe disruption of the blood follicle barrier in ovarian follicular cyst development :|bregulation by nitric oxide /|cby Rashmi Vithal Nemade |aNemade, Rashmi Vithal"
"|aIntensive supervision probation :|bthe effects of supervision philosophy on intensive probationer recidivism /|cby Kelly L. Brown |aBrown, Kelly L"
"|aMesenchymal stem cell seeded collagen scaffolds for tendon repair /|cby Hani Abdel-Rahim Awad |aAwad, Hani Abdel-Rahim"
"|aA nested case-control study of leukemia and ionizing radiation at the Portsmouth Naval Shipyard /|cby Travis L. Kubale |aKubale, Travis L"
"|aSensory and temporal determinants of workload and stress in sustained attention /|cby James L. Szalma |aSzalma, James L"
"|aA study of applications software use by K-12 building administrators related to effective school leadership /|cby Steven M. Buerschen |aBuerschen, Steven M"
"|aThe evolution of the Cincinnati central business district and riverfront :|ban historical and architectural approach, 1900-1989 /|cby Lawrence Fredrick Mitchell |aMitchell, Lawrence Fredrick"
"|aA case series of eight refractory ceramic fiber production workers /|cby Kelvin Wren |aWren, Kelvin"
"|aClass-wide interventions for challenging behaviors :|ban extension of PASSKey procedures /|cby Sheryl L. Siemoens |aSiemoens, Sheryl L"
"|a""Wandering girls"" and ""boy saboteurs"" :|bwomen reformers and troubled youth in Chicago, 1945-1960 /|cby Sarah E. Heath |aHeath, Sarah E"
"|aA study of the interactions between phospholamban, beta-adrenergic drive, and gender in the heart /|cby Rajesh Dash |aDash, Rajesh"
"|aAll our exploring :|btime, progression, and affect in The prelude and Four quartets /|cby Lorne R. Mook |aMook, Lorne R"
"|aPathways to mutation in somatic and stem cells /|cby Rachel Bolante Cervantes |aCervantes, Rachel Bolante"
"|aStrain rate dependent deformation and strength modeling of a polymer matrix composite utilizing a micromechanics approach /|cby Robert Keith Goldberg |aGoldberg, Robert Keith"
"|aPredictors of juvenile criminality /|cby Virginia D. Hedger |aHedger, Virginia D"
"|aFrom narrative strategies to a humanism of plurality :|bpolyphonic resistance to (neo)colonial discourses in African women's works /|cby Jeanne-Sarah de Larquier |ade Larquier, Jeanne-Sarah"
"|aReligious coping styles and recovery from serious mental illness /|cby Natalia Yangarber-Hicks |aYangarber-Hicks, Natalia"
"|aHans Dreier :|ban architect who designed movies /|cby Cinzia Giovine |aGiovine, Cinzia"
"|aPersonality and criminal behavior :|breconsidering the individual /|cby Shelley Johnson Listwan |aListwan, Shelley Johnson"
"|aBoys or women? :|bthe rhetoric of sexual preference in Achilles Tatius, Plutarch, and pseudo-Lucian /|cby Michael R. Klabunde |aKlabunde, Michael R"
"|aCognitive-behavioral treatment :|ban analysis of gender and other responsivity characteristics and their effects on success in offender rehabilitation /|cby Dana Jones Hubbard |aHubbard, Dana Jones"
"|aStudy of mercury kinetics and control methodologies in simulated combustion flue gases /|cby Tai-Gyu ""Teddy"" Lee |aLee, Tai-Gyu ""Teddy"""
"|aMicromachined optically interrogated pressure sensor and sensor array /|cby Jie Zhou |aZhou, Jie"
"|aLow-to-moderate environmental lead exposure and antisocial behavior in early adolescence /|cby Teresa D. Hill-Hornsby |aHill-Hornsby, Teresa D"
"|aEvaluation of virus removal during direct filtration /|cby Joydeep Mukherjee |aMukherjee, Joydeep"
"|aAn intervention to increase intentions and behavioral skills to postpone sexual activity in Cameroonian preadolescent female students /|cby Comfort Enah |aEnah, Comfort"
"|aJazz and the classics :|ba study of American crossover solo piano works from 1920 to 1935 /|cby Kirsten Joan Helgeland |aHelgeland, Kirsten Joan"
"|aPerceptions of physical science faculty at the college level about teaching introductory level science courses /|cby Rajeev Kumar Swami |aSwami, Rajeev Kumar"
"|aA fundamental study of biofiltration process for VOC removal from waste gas streams /|cby Xueqing Zhu |aZhu, Xueqing"
"|aPerec ou la liberté d'un bohème tentative de lecture en dyptique de quelques livres de Perec /|cby Peter Chibinda |aChibinda, Peter"
"|aConstraint transformation techniques for synthesis of analog systems /|cby Nagashyamala Rao Dhanwada |aDhanwada, Nagashyamala Rao"
"|aThe hand that rocks the cradle :|ba study of caregiver-child interaction /|cby Pamela Baker Dillion |aDillion, Pamela Baker"
"|aAssessment and modeling of chlorine reactions with natural organic matter :|bimpact of source water quality and reaction conditions /|cby Margarete T. Koechling |aKoechling, Margarete T"
"|aMetal pollution and the common dandelion (Taraxacum officinale; Asteraceae) /|cby Matthew H. Collier |aCollier, Matthew H"
"|aThe state of the liturgical chant tradition in the late seventeenth century :|ba manuscript study of a hymnal from Paczków, Poland /|cby Daniel R. Neises |aNeises, Daniel R"
"|aPromoting an American identity :|bselected works by Yasuo Kuniyoshi, 1923-1945 /|cby Laura Fazey Stewart |aStewart, Laura Fazey"
"|aNarrative problems in Apollonius' Argonautica /|cby Gary Berkowitz |aBerkowitz, Gary"
"|aThe music student teaching experience :|bmaking connections /|cby Thomas R. Coleman |aColeman, Thomas R"
"|aThe impact of unexpected advertising tactics on source versus product evaluations :|ba conceptual model and empirical test /|cby Bruce C. Robertson |aRobertson, Bruce C"
"|aMigration in Venezuela, 1950-1990 :|ba reassessment of the Guayana project /|cby Evelyn D. Ravuri |aRavuri, Evelyn D"
"|aPerformance modeling of analog circuits via neural networks :|bthe design process view /|cby Brian J. Sobecks |aSobecks, Brian J"
"|aAssessing gender using scaled animal names /|cby Jane Schueler Allemang |aAllemang, Jane Schueler"
"|aNumerical investigation of laminar forced convection in Newtonian and non-Newtonian flows in eccentric annuli /|cby Pingping Fang |aFang, Pingping"
"|aThe multidimensionality of body experience :|bmapping the domain /|cby Deena Haimovitz Rathkamp |aRathkamp, Deena Haimovitz"
"|aInductively coupled plasma mass spectrometry and inductively coupled plasma atomic emission spectoscopy used in the determination and speciation of trace elements /|cby Claudia A. Ponce de León Hill |aPonce de León Hill, Claudia A"
"|aNetworking the vote :|bbounded and unbounded spaces of political discussion and congruence within the social milieux of family, friends, and neighbors (a case study of public school levies in Cincinnati, Ohio) /|cby Colleen McTague |aMcTague, Colleen"
"|aAssessing the effect of sex offender notification on emotional, cognitive, and behavioral reactions /|cby Victoria Simpson Beck |aBeck, Victoria Simpson"
"|aStudent perceptions of effective teaching practices :|bare we meeting the needs of our students? /|cby Barbara L. Lubic |aLubic, Barbara L"
"|aDestination 'e' :|bdetecting and managing customer uncertainty in a forced migration initiative within a business-to-business market /|cby Kristin N. Rotte |aRotte, Kristin N"
"|aOptical measurement of exciton transport in quantum wells and self-assembled quantum dots /|cby Tseng-Bao Sun |aSun, Tseng-Bao"
"|aThe life and music of Lowell Liebermann with an emphasis on his music for the flute and the piccolo /|cby Jeannine M. Dennis |aDennis, Jeannine M"
"|aCanned roses /|cby Mary Valerie Gerstle |aGerstle, Mary Valerie"
"|aBreathing room /|cby Paul Kevin Heath |aHeath, Paul Kevin"
"|aThe relation of sexual abuse history to the MMPI-2 profiles and criminal involvement of incarcerated women /|cby Cathy McDaniels Wilson |aWilson, Cathy McDaniels"
"|aThe piano works of Cécile Chaminade (1857-1944) /|cby Sun-Young Oh |aOh, Sun-Young"
"|aProgram evaluation of group treatment of sexually abused children /|cby Karen Teipel Waters |aWaters, Karen Teipel"
"|aThe relationship between joint attention skills and language abilities in children with autism, pre and post secretion infusion /|cby Donna Smith Murray |aMurray, Donna Smith"
"|aHalogenation reactions of alkyl and aryl aminotriphenylphosphonium trihalides /|cby Gary M. Conroy |aConroy, Gary M"
"|aSilane coupling agents for corrosion protection /|cby Vijay Subramanian |aSubramanian, Vijay"
"|aHome truths /|cby Ryan K. Guth |aGuth, Ryan K"
"|aDevelopment of hydrogel piston pump :|ba new compression-coated peroral modified release drug delivery system /|cby Mukul A. Agrawal |aAgrawal, Mukul A"
"|aDiscurso posmoderno en el teatro Español de la Generación Bradomín /|cby Marimar Hugeut-Jerez |aHuguet-Jerez, Marimar"
"|aExamining and identifying teacher behaviors that communicate a high or a low expectation for student success /|cby LaVonne Caise Washington |aWashington, LaVonne Caise"
"|aMetal and phosphorous accumulation in the benthic algae of a eutrophic river /|cby Rebecca Evans |aEvans, Rebecca L"
"|aInvestigation of transport and degradation processes of polycyclic aromatic hydrocarbons in biofilm /|cby Elena Christine Pfarr |aPfarr, Elena Christine"
"|aEarnings, employment and economic liberalization :|bthe case of developing countries /|cby Priniti Panday |aPanday, Priniti"
"|aElectrostatic collection of airborne microorganisms /|cby Gediminas Mainelis |aMainelis, Gediminas"
"|aFactors affecting electrolytic treatment of wastewater containing Direct Red 83, a copper-complexed azo dye /|cby Margaret J. Kupferle |aKupferle, Margaret J"
"|aGakō senran /|c[Ōoka Shunboku hen ; Kanō Eihaku ga] |aŌoka, Shunboku,|d1680-1763"
"|aStephen Sondheim :|bcrossover songs for the classical voice studio /|cby Kris Ann Boston |aBoston, Kris Ann"
"|aTranscriptional regulation of prosaposin in mouse and human /|cby Peng Jin |aJin, Peng"
"|aCincinnati in 1886 from Bellevue, Ky. looking West |aBarnard, Philip"
"|aCompressive behavior of laminated composite plates with defects /|cby Yiwei Jiang |aJiang, Yiwei"
"|aEstablishing online store loyalty :|bthe role of atmospherics and pleasure in creating online store loyalty /|cby Lenita Davis |aDavis, Lenita"
