"|aA theory for indirectly estimating stream-flow characteristics,|cby Everard Anthony Joering |aJoering, Everard Anthony"
"|aFamily and peer relationships and depression in children :|ban evaluation of the linkages, with age and gender as moderators /|cby Melissa Jean Carris |aCarris, Melissa Jean"
"|aProlegomena to a study of archaic attic red-figure /|cby Gloria Ferrari Pinney |aPinney, Gloria Ferrari"
"|aStructure-function studies of the Na (?),K(?)-ATPase Alpha subunit :|bimmunological and molecular biology approaches /|cby Bela Malik |aMalik, Bela"
"|aSick child care :|bthe working parent benefit of the 1990's : a guide for child care professionals, health professionals and employers /|cby Denise Tiralla LaRoche |aLaRoche, Denise Tiralla"
"|aPeer reputation and sociometric status :|bcomparisons of neglected, rejected, and average status groups /|cby Sara Jane Saarinen Mize |aMize, Sara Jane Saarinen"
"|aReactions of some platinum (II) complexes with halide ions and with various solvents,|cby Len D. Spaulding, III |aSpaulding, Len Davis"
"|aA gentler kind of beast :|bNero's image in the Greek world /|cby David Ball |aBall, David"
"|aAssociation of APC, EB1, and the microtubule cytoskeleton is regulated by CDK1 /|cby Christopher P. Trzepacz |aTrzepacz, Christopher P"
"|aEfforts directed toward the synthesis of akuammicine /|cby David W. Smith |aSmith, David W"
"|aThe vacuolar ATPase and phagocytosis /|cby Jane E. Strasser |aStrasser, Jane E"
"|aPhysics, frivolity and Madame Pompon-Newton"" :|bthe historical reception of the Marquise du Chatelet from 1750 to 1996 /|cby Lydia D. Allen |aAllen, Lydia D"""
"|aA minicomputer based information system for water utilities /|cby Nicholas Agiobi Damachi |aDamachi, Nicholas Agiobi"
"|aThe status of speech instruction and an assessment of teacher concerns in selected public schools in Hamilton County, Ohio |aPederson, Lucille M"
"|aInvestigation of techniques to enhance dynamic model correlation and updating /|cby Jong Chun Wei |aWei, Jong Chun"
"|aBackward masking :|ban analysis of age, frequency, interstimulus interval and target threshold /|cFrederick E. Cobb |aCobb, Frederick E"
"|aCardiac effects of angiotensin :|bmechanism of the positive inotropic and chronotropic effects in the dog heart in situ /|cby William C. Farr |aFarr, William C"
"|aThe boring ctenostomate bryozoa: taxonomy and paleobiology based on cavities in calcareous substrata |aPohowsky, Robert A"
"|aLinear free energy relationships in coordination chemistry,|cby Harvey Austin Yingst |aYingst, Harvey Austin"
"|aChalcographimania;|bor, The portrait-collector and printseller's chronicle, with infatuations of every description. A humorous poem. In four books. With copious notes explanatory.|cBy Satiricus Sculptor, esq. .. |aIreland, W. H.|q(William Henry),|d1777-1835"
"|aCorrosion protection of aluminum by silane-based surface treatment /|cby Jun Song |aSong, Jun"
"|aPhysical aspects of rubberlike elasticity /|cby Ping Xu |aXu, Ping"
"|aRemoval of trichloroethylene from sample waste solutions via cobalt-60 gamma radiolysis /|cby Raymond P. Wood |aWood, Raymond P"
"|aCloning and expression of synthetic wild type and mutant genes for porcine pancreatic colipase /|cby Eileen Grace Ernst |aErnst, Eileen Grace"
"|aOptical probe analysis of membrane electrical function in skeletal muscle /|cby Judith A. Heiny |aHeiny, Judith A"
"|aThe songs of Lee Hoiby /|cby John Robin Rice |aRice, John Robin"
"|aA comparison of small sample properties of three GEE estimators /|cby Linda S. Levin |aLevin, Linda S"
"|aMusic as metaphor :|ba study of the political inspiration behind Frederic Rzewski's 36 variations on El pueblo unido jamás será vencido!"" (The people united will never be defeated!) a Chilean nueva canción by Sergio Ortega and Quilapayún /|cby Jessica Lynne Madsen |aMadsen, Jessica Lynne"""
"|aEmptiness"" and related images in Wolfgang Hildesheimer's Tynset and Masante /|bby Elizabeth Mayer Petuchowski |aPetuchowski, Elizabeth Mayer"""
"|aSurvey questions and American public opinion :|bquestion and response-order effects in the Gallup Poll /|cby Andrew E. Smith |aSmith, Andrew E"
"|aSelf-deprivation :|ba test of the reward hypothesis /|cby Robert A. Frank, Jr |aFrank, Robert A"
"|aCharacterization of polymer interphases in adhesive to metal bonding /|cby Daniel Joseph Ondrus |aOndrus, Daniel Joseph"
"|aStudies on the lethal toxin of bacillus cereus /|cby Charles Edward Johnson |aJohnson, Charles Edward"
"|aThe development of the student personnel program at the University of Cincinnati /|cby William Raymond Nester |aNester, William Raymond"
"|aGeochemical and petrographic patterns of cyclicity in the Devonian-Mississippian black shales of the central Appalachian Basin /|cby Jacek Jaminski |aJaminski, Jacek"
"|aTransportation and urban growth in Cincinnati, Ohio and vicinity, 1788-1980 /|cby Glenn R. Miller |aMiller, Glenn R"
"|aMembrane reactor :|bin equilibrium shift of propene metathesis reaction /|cby Min-Yin Chang |aChang, Min-Yin"
"|aCharacterization of two forms of acetoacetyl-CoA thiolase in yeast with an appendix on the purification of HMG-CoA synthase,|cby Jack Allen Kornblatt |aKornblatt, Jack Allen"
"|aOperating expenditures, enrollment, and economies of size:|ban economic analysis of higher education |aEuskirchen, George J"
"|aDevelopment of a di[s]posable electrochemical sensor for the determination of lead in biological fluids /|cby Gregory Scott Reeder |aReeder, Gregory Scott"
"|aA study of the piano works of Alan Hovhaness /|cby Wayne David Johnson |aJohnson, Wayne David"
"|aTo the theory of orbital magnetism of mesoscopic metallic systems /|cby Sangshik Oh |aOh, Sangshik"
"|aSimulation and optimization of power plants using dissociating gases as working fluids /|cby Hua-Min Huang |aHuang, Hua-Min"
"|aThe effects of modeling and instructions on self-disclosure by high school students /|cby William Paul Jones |aJones, W. Paul"
"|aA laboratory investigation of the changes in the sleep physiology of the dream-disturbed /|cby Lois Kinney |aKinney, Lois"
"|aInfrared matrix isolation studies of: I) ion pairing effects:  the  M+BF4- ion pair and its chlorine-fluorine analogs II) boron Halide-Lewis base adducts III) the Cs+CF3 COF2- ion pair /|cby Robin Hunt |aHunt, Robin"
"|aAn investigation of chromosomal content and origin of micronuclei /|cBelinda E. Peace |aPeace, Belinda E"
"|aInfrastructure and the routine use of flexible manufacturing technology /|cby Mary Jo Maffei |aMaffei, Mary Jo"
"|aOption initiation and the impact on security returns /|cby Charles F. Richards |aRichards, Charles F"
"|aThe history and development of the double bass /|cby Brian J. Siemers |aSiemers, Brian J"
"|aMaximum rates of form perception and the alpha rhythm: An investigation and test of current nerve net theory,|cby Oddist D. Murphree |aMurphree, Oddist D"
"|aQuantitative aspects of urethane-induced neoplasia /|cby Michael Dourson |aDourson, Michael"
"|aA comparison of academic success in technical education programs based on admission requirements at Sinclair Community College |aSifferlen, Ned J"
"|aAn internal friction study of allotropic transformations,|cby James Edward Selle |aSelle, James Edward"
"|aFrequency domain performance analysis of adaptive systems /|cby Kenneth A. W. Marcelle |aMarcelle, Kenneth A. W"
"|aAbfall und abfälligkeit als thema und strukturprinzip in Heinrich Bölls werk /|cby Eckard Rademann |aRademann, Eckard"
"|aExamining the revision activity of writers in the early childhood classroom /|cby Rebecca Waters |aWaters, Rebecca"
"|aPart I: Fundamental and analytical applications of low power, reduced-pressure inductively coupled plasmas :|bPart II: Extraction and separation of arsenosugar compounds detected by inductively-coupled plasma/mass spectrometry /|cby Lisa S. Milstein |aMilstein, Lisa S"
"|aFormation of tertiary esters in DNA,|cby Rasikkumar N. Gohil |aGohil, Rasikkumar Narwarsinhji"
"|aIndividual differences in female orgasmic functioning :|ban exploration of the physiological and psychological correlates of sexual response in women /|cby Barbara Galbreath Brewer |aBrewer, Barbara Galbreath"
"|aDivergent semantic and behavioral production skills in aphasia and in right-hemisphere communication impairment /|cby Kathleen Montecalvo Braverman |aBraverman, Kathleen Montecalvo"
"|aThe congruence between actual-self and ideal self in adolescent educable mentally retarded in a work-study program /|cby Peter John Wenger |aWenger, Peter John"
"|aInvestigation of low frequency pulsed GTA welding /|cby Donald William Becker |aBecker, Donald William"
"|aRadical cation chemistry of tethered cinnamate photodimers :|ba biomimetic approach to aryltetrahydronaphthalene lignans /|cby Patrick A. Hutchins |aHutchins, Patrick A"
"|aMechanics of alternation in isolated canine myocardium,|cby John E. Strobeck |aStrobeck, John E"
"|aA study of the selenium-catalyzed cis-transisomerization of 9-octadecenoic (oleic elaidic) acids,|cby J. D. Fitzpatrick |aFitzpatrick J. D"
"|aCentral business district revitalization :|bthe impact of novelty in patronage behavior /|cby Rebecca Marie Johnson Yates |aYates, Rebecca Marie Johnson"
"|aAnaerobic biotransformation of 2,4-dinitrotoluene with different primary substrates /|cby Jiayang Cheng |aCheng, Jiayang"
"|aAn evaluation of a summer business orientation program for selected Black business majors /|cby Dale T. Adams |aAdams, Dale T"
"|aElectrochemistry, electrochromism, characterization and electroanalytical applications of some conducting poly[hetero(arylene)s] /|cby Ahmed Galal Abdo |aAbdo, Ahmed Galal"
"|aEffects of parents training groups on behavior change in target children :|bdurability, generalization and patterns of family interaction /|cby Mitchell Rosenthal |aRosenthal, Mitchell"
"|aNeutron scintillation spectroscopy of californium-252 for neutron radiation therapy /|cby Howard Raymond Elson |aElson, Howard Raymond"
"|aThe production of hydrogen peroxide in a glow electrical discharge,|cby John E. McCormick |aMcCormick, John E"
"|aToward a holistic model of morality and moral education /|cby Ronald Lee Zigler |aZigler, Ronald Lee"
"|aMolecular genetic approaches to the study of murine hematopoietic neoplasms in AKXD recombinant inbred strains /|cby Michael L. Mucenski |aMucenski, Michael L"
"|aThe kinetics and mechanism of the reaction of borohydrides with weak acids,|cby Edward Aloysius Grannen |aGrannen, Edward Aloysius"
"|aSpecifying public support for rehabilitation :|ba factorial survey approach /|cby Brandon K. Applegate |aApplegate, Brandon K"
"|aPopulation redistribution within the Cincinnati metropolitan area 1970-1990 /|cby Vinh Huu Nguyen |aNguyen, Vinh Huu"
"|aAnisotropic constitutive model for nickel base single crystal alloys ;|bdevelopment and finite element implementation /|cby L. Thomas Dame |aDame, L. Thomas"
"|aA study of the educational needs for art teacher education programs at the undergraduate level in Korea /|cby Booja Row Kim |aKim, Booja Row"
"|aPeer acceptance and self-perceptions in children :|bthe impact of gender and race /|cby Angie M. Trzepacz |aTrzepacz, Angie M"
"|aHeavy metal pollution of roadways from vehicular and non-vehicular sources :|bCincinnati, OH and Corpus Christi, TX /|cby Dilek Genc Turer |aTurer, Dilek Genc"
"|aDifferential thermal analysis and high temperature X-ray diffraction of the lead sulfantimonides and other selected sulfosalt minerals,|cby Larry E. Drafall |aDrafall, Larry Edward"
"|aHopf *-algebra actions on C*-algebras and Von Neumann algebras /|cby Wojciech Szyma?ski |aSzyma?ski, Wojciech"
"|aTeaching modern foreign language to gifted high school students :|ba study of language learning giftedness and teaching techniques for foreign language programs in gifted education /|cby Sandra Lee Cohan |aCohan, Sandra Lee"
"|aThe calculation of supersonic flows with strong viscous-inviscid interaction using the parabolized Navier-Stokes equations /|cby Mark Barnett |aBarnett, Mark"
"|aThe Secretary-General of the United Nations: constitutional powers and developments,|cby W.F. Abboushi |aAbboushi, W. F.,|d1931-"
"|aStructure/function studies on apolipoprotein J /|cby Gregory J. Kelso |aKelso, Gregory J"
"|aTransdermal dosage forms of papaverine /|cby Ameera Musaffi-Shaaya |aShaaya, Ameera Musaffi"
"|aThe phosphates of complex cations,|cby Elliott Raisen |aRaisen, Elliott"
"|aThe first [-third] volume of the works of Mr. William Congreve |aCongreve, William,|d1670-1729"
"|aA general model of public support for the President of the United States :|bpresidential popularity from Eisenhower to Bush /|cby Tim Horsley |aHorsley, Tim"
"|aSample introduction techniques in mass spectrometry with radio frequency glow discharge ion source /|cby Mikhail Belkin |aBelkin, Mikhail"
"|aThe effects of client race and social class on the attitudes and decisions of school psychologists /|cby Linda L. DeWitte |aDeWitte, Linda Lee"
"|aThe portrayal of Africans in textbooks :|ba content analysis study /|cby Karen J. Cudjoe |aCudjoe, Karen J"
"|aThe condensation coefficients of AEN and BN,|cby Doraiswamy Ramakrishnan |aRamakrishnan, Doraiswamy"
"|aThe development of children's choice of instrument in an irreversible noun relationship:|bas affected by type of cue, word order and relative size of test items /|cby Sandra Tattershall |aTattershall, Sandra Susan"
"|aSurvey of the skills and academic development needs of the personnel training and development practitioner |aHodapp, Victor W"
"|aDevelopment of Pakistan :|ba critical analysis of the roles of politics and administration /|cby Syed Baqar Husain |aHusain, Syed Baqar"
"|aAn assessment of current policies and practices regarding the continuing education of pregnant students in the Hamilton County (Ohio) public schools |aLenz, Elizabeth Shreve"
"|aWilson's concept of marks"" :|bthe dreaming argument /|cby Albert E. Brown |aBrown, Albert E"""
"|aAn exploratory study of adjustment difficulties of Spanish-speaking international students to study at an American university /|cby J. Maria Ramos de Perez |aRamos de Perez, J. Maria"
"|aThe role of selenium in the nutrition of premature infants and the development of bronchopulmonary dysplasia /|cby Margaret Elizabeth Ginn-Pease |aGinn-Pease, Margaret Elizabeth"
"|aThe ideal functions of the academic dean as perceived by experienced deans in selected colleges accredited by the American Association of Bible Colleges /|cby Edward C. Palm |aPalm, Edward C"
"|aThe effect of supplemental ascorbic acid on bone mineralization and serum vitamin B12 in myelomeningocele children /|cby Shirley M. Walberg Ekvall |aEkvall, Shirley Maxine Walberg"
"|aConditions for the existence of predominantly subharmonic oscillations,|cby Edward Stanley Gall |aGall, Edward Stanley"
"|aA predictive model for residential solid waste generation /|cby Satish Chandra |aChandra, S.|q(Satish)"
"|aRegulation of expression and post-translational processing of pulmonary surfactant proteins /|cby Michael Adam O'Reilly |aO'Reilly, Michael Adam"
"|aWork-family stress and depression in employed mothers :|bthe protective effects of social support /|cby Patricia E. Laughlin |aLaughlin, Patricia E"
"|aHeat transfer during the condensation of potassium,|cby Stephen George Sawochka |aSawochka, Stephen George"
"|aHow black adult learners achieve academic success :|ba model of adult education /|cby Jean T. Pryce |aPryce, Jean T"
"|aAn empirical analysis of women's earnings /|cby Poonsin Srisuwan |aSrisuwan, Poonsin"
"|aA historical summary of major musical developments in American jazz from the end of World War I to the beginning of World War II /|cby Gerard S. Aloisio |aAloisio, Gerard S"
"|aAnxiety as a function of self-evaluation and related feedback,|cby Linda L. Viney |aViney, Linda L"
"|aThe aesthetic effects of free indirect discourse in the novels of Jane Austen /|cby Louise Flavin |aFlavin, Louise"
"|aThe violin sonatas of Giovanni Battista Somis (1686-1763) including an edition of Opus 3 /|cby Glenn Burdette |aBurdette, Glenn"
"|aPsychobiological and psychophysical factors in the discrimination of acoustic durations :|bthe effects of input channel and signal intensity /|cby Lee S. Rafales |aRafales, Lee Spencer"
"|aCharacterization of the mouse smooth muscle ?-actin gene and a monoclonal antibody to chicken creatine kinase /|cby John C. Szucsik |aSzucsik, John C"
"|aThe problem of evil in the works of Blake & Shelley /|cby Marlene Renee Miner |aMiner, Marlene Renee"
"|aCharacterization of a Drosophila gene involved in protein translocation /|cby Patricia J. Noel |aNoel, Patricia J"
"|aHydride preconcentration on palladium and subsequent determination by inductively coupled plasma mass spectrometry /|cby Isam Marawi |aMarawi, Isam"
"|aCatalysis of anaerobic adhesives by metallic substrates /|cby Stephen John Hudak |aHudak, Stephen John"
"|aEvaluation of nanofiltration foulants from treated surface waters /|cby Thomas F. Speth |aSpeth, Thomas F"
"|aInvariants and covariants of systems of linear differential and integro-differential equations,|cby Smbat Abian |aAbian, Smbat"
"|aElectric contact metallization and fabrication of high voltage, high temperature metal-silicon carbide junctions /|cby JianNong Su |aSu, JianNong"
"|aThe companion book to Shinichi Suzuki's Suzuki Violin School, volume 1 /|cby Elizabeth Weston Hofeldt |aHofeldt, Elizabeth Weston"
"|aThe learning accomplishment profile-diagnostic edition, the Vineland Adaptive Behavior Scales, and the Stanford Binet Intelligence Scale :|ba study of construct validity /|cby Rita LaGrande Poth |aPoth, Rita LaGrande"
"|aCodex Escorial Ms.V.III.24:|ban historical-analytical evaluation and transcription,|cby Thomas Joseph McGary |aMcGary, Thomas Joseph,|d1942-"
"|aDevelopment of a noninvasive procedure for the measurement of mixed function oxidase /|cby Steven Tewell Cragg |aCragg, Steven Tewell"
"|aCurrent practices of teaching the handicapped and disadvantaged low-achievers in business and office education and in business education /|cby Joseph M. McWilliams |aMcWilliams, Joseph M"
"|aCharacterizing scintillator light yield nonproportionality using the Compton Coincidence Technique /|cby Brian D. Rooney |aRooney, Brian D"
"|aThe predictive validity of kindergarten screening items with respect to reading achievement among second-grade children in a college preparatory school /|cby Paula Johanna Boesch Yellin |aYellin, Paula Johanna Boesch"
"|aThe role of the high school principal in curriculum development /|cby Norman R. Cutright |aCutright, Norman R"
"|aSynthesis of aryl-substituted alpha-keto-beta-benzoyl-gamma-butyrolactones and their reactivity with a select number of amines /|cby Rosemarie Palmer-Sungail |aPalmer-Sungail, Rosemarie"
"|aAn investigation of Z-DNA by electron paramagnetic resonance spectroscopy /|cby Oliver Karl Strobel |aStrobel, Oliver Karl"
"|aMediations from west of the river /|cby Monica Barron |aBarron, Monica"
"|aSome techniques in nonstationary random vibration,|cby John W. Evans |aEvans, John W"
"|aRadiation from compressed powders of crystalline substances under high potentials,|cby Isay A. Balinkin |aBalinkin, Isay A"
"|aComputer-aided waste minimization of chemical processes /|cby Li Liao |aLiao, Li"
"|aComputer aided design and analysis of gear tooth geometry /|cby Shuo Hung Chang |aChang, Shuo Hung"
"|aBehavioral outcomes of an interpersonal relationships course in an industrial setting /|cby Penn Robinson Ansorg |aAnsorg, Penn Robinson"
"|aA simulation-neural network model for traffic control at high-speed signalized intersections /|cby Xiao Hui Huang |aHuang, Xiao Hui"
"|aA case study of desegregation in Cincinnati Public Schools :|b1974 to 1994 /|cby Esther Kay Erkins |aErkins, Esther Kay"
"|aTheoretical studies of metal -- carbon bond energies,|cby Joseph Tranvan Zung |aZung, Joseph Tranvan"
"|aA study of student evaluations and instructor self-evaluations of business and office education instructional classroom performance at three state universities in middle Tennessee /|cby Wayne F. Whitmer |aWhitmer, Wayne F"
"|aA critical analysis of anisotropic K- modeling and its application to turbulence driven secondary flows /|cby Peeush K. Bishnoi |aBishnoi, Peeush K"
"|aThe structure and polarization of economic activity in the Appalachian region,|cby P. G. Vlachos |aVlachos, Peter George,|d1944-"
"|aInvestigation of sensor integration for wheel sharpness detection in cylindrical grinding /|cby Trilok R. Aggarwal |aAggarwal, Trilok R"
"|aThe effect of animal dissections on student acquisition of knowledge of and attitudes toward the animals dissected /|cby Terry McCollum |aMcCollum, Terry L"
"|aParent tutoring in repeated reading :|beffects of procedural adherence on fluency, maintenance, and intervention acceptability /|cby Laura Kibler McGraw |aMcGraw, Laura Kibler"
"|aSelf-disclosure in college women :|bthe relationships between intimacy, perceived risk, self-monitoring, and partner's sex and similarity of opinion /|cby Grace Lynn Finkle |aFinkle, Grace Lynn"
"|aA reinterpretation of Sudermann's Frau Sorge :|bJugendstil archetype, fairy tale /|cby Cordelia E. Stroinigg |aStroinigg, Cordelia E"
"|aStock splits :|brationales, effects, and reactions /|cby Sandip Mukherji |aMukherji, Sandip"
"|aAn inclusive search for excited states of the strangness -3 baryon using the LASS spectrometer /|cby John D'Amore |aD'Amore, John"
"|aAn experimental study of the physiological and bacteriological changes of strangulated intestinal obstruction /|cby Charles E. Yale |aYale, Charles E"
"|aTransfer of learning of visually perceived two and three-dimensional forms /|cby Christopher Von Loebe Shatsby |aShatsby, Christopher Von Loebe"
"|aFraming teacher inquiry :|ban examination of professional development school teachers /|cby Terri Lorel Heidotting |aHeidotting, Terri Lorel"
"|aA differential analogue /|cby Cohn L. Morrison |aMorrison, Cohn L"
"|aDevelopment of an effervescent colloidal oatmeal tablet /|cby Dirk Sorgenfrey |aSorgenfrey, Dirk"
"|aMechanisms of cell death regulation during mammary gland development and involution /|cby Jason P. Bailey |aBailey, Jason P"
"|aThe acquisition decision :|ban empirical investigation of the role self-monitoring and symbolic convergence theory play in Janis's groupthink formulation /|cby David Lawrence Luechauer |aLuechauer, David Lawrence"
"|aEvaluation of house dust from bedding and floors to determine potential pesticide exposures at a migrant labor camp in northwestern Ohio /|cby Terry M. Bliss |aBliss, Terry M"
"|aBuoyancy induced convection in a vertical channel filled with porous medium /|cby Ahed Fathi Saleh |aSaleh, Ahed Fathi"
"|aCharacterization of the mouse cardiac/slow-twitch muscle-enhanced sarco(endo)plasmic reticulum calcium ATPase (SERCA2) gene /|cby Thomas David Reed |aReed, Thomas David"
"|aA study of the Greek word-lists to Vergil's Aeneid appearing in Latin literary papyri |aGaebel, Robert Edward"
"|aAn analytical model for the effect of oxidation on the creep of metal considering the stress in the oxide scale /|cby Henry Louis Bernstein |aBernstein, Henry Louis"
"|aStructural change accompanied by volume change in amorphous polystyrene as studied by small and intermediate angle x-ray scattering /|cby Hyun Hoon Song |aSong, Hyun Hoon"
"|aA theoretical and experimental analysis of the equilibrium sinking of axially-symmetric cavities by electrochemical machine /|cby Shi-jong Lin |aLin, Shi-jong"
"|aSelf-reported multicultural counseling competence of counseling students in Ohio, Indiana, and Kentucky :|bstarting with the person in the mirror /|cby Jennifer E. Williams |aWilliams, Jennifer E"
"|aThe cyanogen inhibition of carbonic anhydrase and the identification of the sites of modification /|cby Ghiorghis Ghenbot Dermas |aDermas, Ghiorghis Ghenbot"
"|aOverdispersed problems in generalized linear and GEE models /|cby Dixi Xue |aXue, Dixi"
"|aIntramolecular metal acetylene interactions,|cby Kandil Shaaban Ahmed Kandil |aKandil, Kandil Shaaban Ahmed"
"|aThe effects of rational behavior therapy upon law student test anxiety and academic grade point average /|cby Roanld J. Deluga |aDeluga, Ronald J"
"|aThe contribution of four attribute characteristics to stimulus saliency,|cby John Arthur Trinder |aTrinder, John Arthur"
"|aPerturbed angular correlation and Mossbauer studies of site dependence of hyperfine magnetic field in Heusler alloys /|cby Charliaos Mitros |aMitros, Charilaos"
"|aThe aesthetic attitudes and values of three urban Appalachian youths /|cby Bonnie Southwind |aSouthwind, Bonnie"
"|aEffects of dichlorophenamide, zinc and manganese on otolith development in mice,|cby Nicholas A. Purichia |aPurichia, Nicholas A"
"|aAnalytical and experimental contributions to the characterization of deep impurities in IV-IV semiconductors,|cby Joseph H. Nevin |aNevin, Joseph H"
"|aExpanding the theoretical domain of activity theory :|bimmplications for life course and unemployument research /|cby Lynn Harper |aHarper, Lynn"
"|aThe Effects of environmental munificence and variability on bargaining behavior and outcomes in an asymetrical power structure in a simulated marketing channel /|cby Sejo Oh |aOh, Sejo"
"|aThe development of chemically modified forms of peat as a cation exchanger, anion exchanger, and oil coalescer /|cby Edward Francis Smith |aSmith, Edward Francis"
"|aThe sorption and transport of carbon dioxide and methane in plasticized poly(vinyl chloride) /|cby Ronnie Lee Ballard |aBallard, Ronnie Lee"
"|aAn investigation into the relationship between articulation therapy and progress in reading in school age children /|cby Carole Ann Donnelly |aDonnelly, Carole Ann"
"|aAuditor use of general information in judgements of the application of accounting principles /|cby Jack Lee Carter |aCarter, Jack Lee"
"|aModels of the minimum principle,|cby Stephen Dennis Harden |aHarden, Stephen Dennis"
"|aSerum bilirubin in health and disease,|cby Leon Schiff |aSchiff, Leon,|d1901-"
"|aDetermination of ammonia in aqueous solutions by infrared spectroscopy following preconcentration on zeolite /|cby Osman Yavuz Ataman |aAtaman, Osman Yavuz"
"|aThe legend of Saint John the Baptist :|ba translation and critical edition of the fourteenth-century French manuscript /|cby Dale Christy Garside |aGarside, Dale Christy"
"|aEpididymal epithelium in experimentally altered conditions :|beffects on sorbitol dehydrogenase and ultrastructure /|cby Christopher W. Warner |aWarner, Christopher W"
"|aThe use of metal methylation reactions in analytical atomic spectrometry /|cby Thomas W. Brueggemeyer |aBrueggemeyer, Thomas W"
"|aSocial competence and construing peers /|cby Richard Fred Reckman |aReckman, Richard Fred"
"|aPsychological outcomes of abortion :|ban exploration of knowledge, conflict, and expectancies /|cby Martha J. Dirks |aDirks, Martha J"
"|aAn adaptive two-sample test for shifts in location using truncated ranks /|cby Stephen J. Ruberg |aRuberg, Stephen J"
"|aThe corals of the Brassfield formation (Middle Llandovery) in the Cincinnati Arch region /|cby Richard S. Laub |aLaub, Richard Steven"
"|aThe effects of environmental lighting, shoe wear/tear and load carriage during dynamic task performance on slippery surfaces /|cby Chwan-Fu Lai |aLai, Chwan-Fu"
"|aRabbit hemoglobin messenger RNA: secondary structure and location in reticulocyte ribosomes,|cby James Wyman Holder |aHolder, James Wyman"
"|aThe response of the ionospheric f-layer to atmospheric  gravity waves and associated airglow phenomena,|cby Hayden Samuel Porter, Jr |aPorter, Hayden Samuel"
"|aThe synthesis and photochemistry of selected alph-phenyl-alpha-aminoketone hydrochlorides |aDehm, David C"
"|aDecision-making conflict and ambiguity between principal and director of curriculum and instruction /|cby Leo H. Bradley |aBradley, Leo H"
"|aThe chemical basis of immunity,|cby Paul Elmer Wedgewood |aWedgewood, Paul Elmer"
"|aEpidemiologic study of Molybdenum workers /|cby Rafael Moure-Eraso |aMoure-Eraso, Rafael"
"|aEffect of atrial natriuretic factor on renal function /|cDavid M. Pollock |aPollock, David M"
"|aAn evaluation of Paint Creek Youth Center /|cby Jill A. Gordon |aGordon, Jill A"
"|aCorrelates of stress and depression in two groups of adolescents /|cby Janet Eileen Ford |aFord, Janet Eileen"
"|aThe effect of maternal grandmothers presence at childbirth and subsequent attachment behaviors with the newborn /|cby  Kathryn L. Lowry |aLowry, Kathryn L"
"|aA finite element formulation for large deflection elastic structural analysis applied to plate bending,|cby Laurence Kwan-Chi Chen |aChen, Laurence Kwan-Chi"
"|aHemispheric specialization and processing preferences in Boder's two dyslexic subtypes /|cby Rosemary Conine |aConine, Rosemary"
"|aEndothelin and coronary vasoconstruction :|binfluences of gender, estrogen and magnesium /|cby Tracy Madrick Keith |aKeith, Tracy Madrick"
"|aReconstruction of a density distribution function :|bfrom its projections in the presence of distortion /|cby Assad A. Ansari |aAnsari, Assad A"
"|aMacro and mesoporous mixed metal oxides for the partial oxidation of lower alkanes /|cMoises A. Carreon |aCarreon, Moises A"
"|aA study of job satisfaction as related to need satisfaction :|bboth on the job and off the job,|cby William Papanestor |aPapanestor, William"
"|aThe concept of the lady in the American novel, 1850-1900,|cby Marjorie Arnold Rundle |aRundle, Marjorie Arnold"
"|aThe binding of E. coli RNA Polymerase by rabbit thymus deoxyribonucleoprotein,|cby Robert Byers Carroll |aCarroll, Robert Byers"
"|aShakespeare's bad quartos:|bdeliberate abridgments designed for performance by a reduced cast,|cby Robert E. Burkhart |aBurkhart, Robert E"
"|aNeuropsychological functioning of youth with sickle cell disease :|bI. Comparison with non-chronically ill peers -- II. Nonverbal learning disabilities and social isolation /|cby Laura E. Stith |aStith, Laura E"
"|aImproving spur-gear strength /|cby Samer Masoud |aMasoud, Samer"
"|aMicrographia:|bor, Some physiological descriptions of minute bodies made by magnifying glasses. With observations and inquiries thereupon |aHooke, Robert,|d1635-1703"
"|aThe poetical works of David Macbeth Moir;|ced. by Thomas Aird, with a memoir of the author |aMoir, D. M.|q(David Macbeth),|d1798-1851"
"|aThe effect of urbanization on crime rates in Korea (1966-1975) :|ba comparative study /|cby Bo-Hwan Kim |aKim, Bo-Hwan"
"|aThe kinetics of olefin-olefin substitution reactions in a series of platinum (II) complexes /|cby Stephen S. Hupp |aHupp, Stephen Stewart"
"|aA study of two preschool children's narrating abilities in spontaneous conversation /|cby Jo-Anne Prendeville |aPrendeville, Jo-Anne"
"|aMultielement plasma emission spectrometric detection for chromatography /|cby Michael A. Eckhoff |aEckhoff, Michael A"
"|aDifferential regulation of mouse aromatic hydrocarbon receptor gene expression /|cby Christine T. FitzGerald |aFitzGerald, Christine T"
"|aStudies of dihydrofolate reductase and methotrexate transport utilizing the technique of photoaffinity labeling /|cby Elmer M. Price |aPrice, Elmer M"
"|aPolitical efficacy :|bconceptual and methodological problems /|cby Abdul-Razzaq A. Talhami |aTalhami, Abdul-Razzaq A"
"|aA biochemical study of erythrocyte carbonic anhydrase in neonatal infants,|cby John Edward Sell |aSell, John Edward"
"|aShort and long-term effects of reality therapy on self-concept and discipline of selected fifth grade students /|cby Thomas John Dakoske |aDakoske, Thomas John"
"|aPlanning and the tower of London test /|cby John A. Bartok |aBartok, John A"
